"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|DK2","24.05.2020 23:00 - 25.05.2020 00:00 (CET)","17","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","360","458"
"BZN|DK2","25.05.2020 00:00 - 25.05.2020 01:00 (CET)","14","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","366","450"
"BZN|DK2","25.05.2020 01:00 - 25.05.2020 02:00 (CET)","13","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","350","411"
"BZN|DK2","25.05.2020 02:00 - 25.05.2020 03:00 (CET)","13","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","353","385"
"BZN|DK2","25.05.2020 03:00 - 25.05.2020 04:00 (CET)","13","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","355","381"
"BZN|DK2","25.05.2020 04:00 - 25.05.2020 05:00 (CET)","13","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","348","352"
"BZN|DK2","25.05.2020 05:00 - 25.05.2020 06:00 (CET)","12","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","64","343","341"
"BZN|DK2","25.05.2020 06:00 - 25.05.2020 07:00 (CET)","16","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11","72","322","324"
"BZN|DK2","25.05.2020 07:00 - 25.05.2020 08:00 (CET)","16","n/e","n/e","32","45","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","26","72","264","311"
"BZN|DK2","25.05.2020 08:00 - 25.05.2020 09:00 (CET)","16","n/e","n/e","95","68","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","52","73","243","307"
"BZN|DK2","25.05.2020 09:00 - 25.05.2020 10:00 (CET)","17","n/e","n/e","43","48","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","104","71","196","274"
"BZN|DK2","25.05.2020 10:00 - 25.05.2020 11:00 (CET)","16","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","148","70","147","229"
"BZN|DK2","25.05.2020 11:00 - 25.05.2020 12:00 (CET)","12","n/e","n/e","25","41","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","142","70","124","226"
"BZN|DK2","25.05.2020 12:00 - 25.05.2020 13:00 (CET)","12","n/e","n/e","21","33","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","172","70","142","241"
"BZN|DK2","25.05.2020 13:00 - 25.05.2020 14:00 (CET)","13","n/e","n/e","23","37","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","181","72","163","221"
"BZN|DK2","25.05.2020 14:00 - 25.05.2020 15:00 (CET)","27","n/e","n/e","24","40","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","198","72","152","201"
"BZN|DK2","25.05.2020 15:00 - 25.05.2020 16:00 (CET)","97","n/e","n/e","25","41","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","199","72","55","140"
"BZN|DK2","25.05.2020 16:00 - 25.05.2020 17:00 (CET)","95","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","186","72","32","113"
"BZN|DK2","25.05.2020 17:00 - 25.05.2020 18:00 (CET)","122","n/e","n/e","26","42","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","149","72","24","85"
"BZN|DK2","25.05.2020 18:00 - 25.05.2020 19:00 (CET)","203","n/e","n/e","27","44","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","98","72","19","77"
"BZN|DK2","25.05.2020 19:00 - 25.05.2020 20:00 (CET)","182","n/e","n/e","27","44","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","72","10","73"
"BZN|DK2","25.05.2020 20:00 - 25.05.2020 21:00 (CET)","240","n/e","n/e","27","44","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","14","72","16","58"
"BZN|DK2","25.05.2020 21:00 - 25.05.2020 22:00 (CET)","168","n/e","n/e","26","42","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","71","18","45"
"BZN|DK2","25.05.2020 22:00 - 25.05.2020 23:00 (CET)","164","n/e","n/e","25","41","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","72","8","34"
"BZN|DK2","25.05.2020 23:00 - 26.05.2020 00:00 (CET)","201","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","71","10","26"
"BZN|DK2","26.05.2020 00:00 - 26.05.2020 01:00 (CET)","125","n/e","n/e","25","41","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","71","3","18"
"BZN|DK2","26.05.2020 01:00 - 26.05.2020 02:00 (CET)","126","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","71","5","19"
"BZN|DK2","26.05.2020 02:00 - 26.05.2020 03:00 (CET)","128","n/e","n/e","26","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","71","5","27"
"BZN|DK2","26.05.2020 03:00 - 26.05.2020 04:00 (CET)","128","n/e","n/e","26","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","70","9","30"
"BZN|DK2","26.05.2020 04:00 - 26.05.2020 05:00 (CET)","129","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","71","9","30"
"BZN|DK2","26.05.2020 05:00 - 26.05.2020 06:00 (CET)","138","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","72","6","28"
"BZN|DK2","26.05.2020 06:00 - 26.05.2020 07:00 (CET)","186","n/e","n/e","29","47","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","27","71","6","19"
"BZN|DK2","26.05.2020 07:00 - 26.05.2020 08:00 (CET)","166","n/e","n/e","28","46","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","72","1","14"
"BZN|DK2","26.05.2020 08:00 - 26.05.2020 09:00 (CET)","83","n/e","n/e","29","46","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","137","72","0","13"
"BZN|DK2","26.05.2020 09:00 - 26.05.2020 10:00 (CET)","16","n/e","n/e","29","46","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","197","72","2","13"
"BZN|DK2","26.05.2020 10:00 - 26.05.2020 11:00 (CET)","17","n/e","n/e","28","45","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","237","72","5","15"
"BZN|DK2","26.05.2020 11:00 - 26.05.2020 12:00 (CET)","17","n/e","n/e","28","45","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","256","72","12","22"
"BZN|DK2","26.05.2020 12:00 - 26.05.2020 13:00 (CET)","18","n/e","n/e","59","47","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","259","70","17","35"
"BZN|DK2","26.05.2020 13:00 - 26.05.2020 14:00 (CET)","16","n/e","n/e","72","47","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","252","71","24","35"
"BZN|DK2","26.05.2020 14:00 - 26.05.2020 15:00 (CET)","17","n/e","n/e","62","47","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","233","71","17","30"
"BZN|DK2","26.05.2020 15:00 - 26.05.2020 16:00 (CET)","89","n/e","n/e","30","46","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","199","72","6","29"
"BZN|DK2","26.05.2020 16:00 - 26.05.2020 17:00 (CET)","166","n/e","n/e","28","45","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","177","71","3","33"
"BZN|DK2","26.05.2020 17:00 - 26.05.2020 18:00 (CET)","136","n/e","n/e","27","44","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","137","71","2","31"
"BZN|DK2","26.05.2020 18:00 - 26.05.2020 19:00 (CET)","218","n/e","n/e","30","48","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","85","72","3","26"
"BZN|DK2","26.05.2020 19:00 - 26.05.2020 20:00 (CET)","231","n/e","n/e","35","51","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","42","71","1","21"
"BZN|DK2","26.05.2020 20:00 - 26.05.2020 21:00 (CET)","228","n/e","n/e","72","51","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11","72","0","18"
"BZN|DK2","26.05.2020 21:00 - 26.05.2020 22:00 (CET)","231","n/e","n/e","43","51","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","71","0","19"
"BZN|DK2","26.05.2020 22:00 - 26.05.2020 23:00 (CET)","203","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","71","0","22"
"BZN|DK2","26.05.2020 23:00 - 27.05.2020 00:00 (CET)","132","n/e","n/e","28","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","72","0","31"
"BZN|DK2","27.05.2020 00:00 - 27.05.2020 01:00 (CET)","162","n/e","n/e","51","50","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","2","43"
"BZN|DK2","27.05.2020 01:00 - 27.05.2020 02:00 (CET)","120","n/e","n/e","29","47","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","7","46"
"BZN|DK2","27.05.2020 02:00 - 27.05.2020 03:00 (CET)","116","n/e","n/e","28","46","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","16","50"
"BZN|DK2","27.05.2020 03:00 - 27.05.2020 04:00 (CET)","113","n/e","n/e","28","45","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","31","49"
"BZN|DK2","27.05.2020 04:00 - 27.05.2020 05:00 (CET)","113","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","36","40"
"BZN|DK2","27.05.2020 05:00 - 27.05.2020 06:00 (CET)","123","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7","73","18","35"
"BZN|DK2","27.05.2020 06:00 - 27.05.2020 07:00 (CET)","145","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","73","8","32"
"BZN|DK2","27.05.2020 07:00 - 27.05.2020 08:00 (CET)","206","n/e","n/e","30","48","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","67","72","5","30"
"BZN|DK2","27.05.2020 08:00 - 27.05.2020 09:00 (CET)","188","n/e","n/e","60","50","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","115","72","2","35"
"BZN|DK2","27.05.2020 09:00 - 27.05.2020 10:00 (CET)","196","n/e","n/e","42","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","160","73","9","42"
"BZN|DK2","27.05.2020 10:00 - 27.05.2020 11:00 (CET)","195","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","175","73","41","49"
"BZN|DK2","27.05.2020 11:00 - 27.05.2020 12:00 (CET)","193","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","201","71","52","67"
"BZN|DK2","27.05.2020 12:00 - 27.05.2020 13:00 (CET)","88","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","225","72","74","80"
"BZN|DK2","27.05.2020 13:00 - 27.05.2020 14:00 (CET)","70","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","245","73","59","83"
"BZN|DK2","27.05.2020 14:00 - 27.05.2020 15:00 (CET)","70","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","232","73","78","127"
"BZN|DK2","27.05.2020 15:00 - 27.05.2020 16:00 (CET)","69","n/e","n/e","26","43","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","198","73","77","172"
"BZN|DK2","27.05.2020 16:00 - 27.05.2020 17:00 (CET)","70","n/e","n/e","27","43","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","142","72","91","192"
"BZN|DK2","27.05.2020 17:00 - 27.05.2020 18:00 (CET)","71","n/e","n/e","27","43","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","114","72","100","269"
"BZN|DK2","27.05.2020 18:00 - 27.05.2020 19:00 (CET)","70","n/e","n/e","26","43","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","55","72","213","304"
"BZN|DK2","27.05.2020 19:00 - 27.05.2020 20:00 (CET)","70","n/e","n/e","27","44","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","22","72","248","322"
"BZN|DK2","27.05.2020 20:00 - 27.05.2020 21:00 (CET)","69","n/e","n/e","27","44","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","13","71","253","266"
"BZN|DK2","27.05.2020 21:00 - 27.05.2020 22:00 (CET)","76","n/e","n/e","31","46","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","71","129","196"
"BZN|DK2","27.05.2020 22:00 - 27.05.2020 23:00 (CET)","294","n/e","n/e","54","61","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","155","203"
"BZN|DK2","27.05.2020 23:00 - 28.05.2020 00:00 (CET)","234","n/e","n/e","33","50","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","71","157","203"
"BZN|DK2","28.05.2020 00:00 - 28.05.2020 01:00 (CET)","58","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","70","117","249"
"BZN|DK2","28.05.2020 01:00 - 28.05.2020 02:00 (CET)","63","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","72","187","264"
"BZN|DK2","28.05.2020 02:00 - 28.05.2020 03:00 (CET)","62","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","72","163","226"
"BZN|DK2","28.05.2020 03:00 - 28.05.2020 04:00 (CET)","84","n/e","n/e","32","46","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","121","203"
"BZN|DK2","28.05.2020 04:00 - 28.05.2020 05:00 (CET)","301","n/e","n/e","42","50","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","92","213"
"BZN|DK2","28.05.2020 05:00 - 28.05.2020 06:00 (CET)","289","n/e","n/e","45","52","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7","74","84","217"
"BZN|DK2","28.05.2020 06:00 - 28.05.2020 07:00 (CET)","272","n/e","n/e","42","53","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","73","104","181"
"BZN|DK2","28.05.2020 07:00 - 28.05.2020 08:00 (CET)","173","n/e","n/e","26","41","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","77","70","96","152"
"BZN|DK2","28.05.2020 08:00 - 28.05.2020 09:00 (CET)","239","n/e","n/e","25","41","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","142","69","79","117"
"BZN|DK2","28.05.2020 09:00 - 28.05.2020 10:00 (CET)","237","n/e","n/e","25","41","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","205","70","50","109"
"BZN|DK2","28.05.2020 10:00 - 28.05.2020 11:00 (CET)","241","n/e","n/e","24","40","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","251","70","45","114"
"BZN|DK2","28.05.2020 11:00 - 28.05.2020 12:00 (CET)","176","n/e","n/e","26","39","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","279","72","47","119"
"BZN|DK2","28.05.2020 12:00 - 28.05.2020 13:00 (CET)","126","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","282","71","53","110"
"BZN|DK2","28.05.2020 13:00 - 28.05.2020 14:00 (CET)","85","n/e","n/e","27","43","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","263","71","39","107"
"BZN|DK2","28.05.2020 14:00 - 28.05.2020 15:00 (CET)","102","n/e","n/e","26","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","251","74","33","89"
"BZN|DK2","28.05.2020 15:00 - 28.05.2020 16:00 (CET)","82","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","235","74","23","64"
"BZN|DK2","28.05.2020 16:00 - 28.05.2020 17:00 (CET)","67","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","203","74","13","45"
"BZN|DK2","28.05.2020 17:00 - 28.05.2020 18:00 (CET)","48","n/e","n/e","26","42","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","150","75","18","39"
"BZN|DK2","28.05.2020 18:00 - 28.05.2020 19:00 (CET)","87","n/e","n/e","27","41","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","94","76","37","34"
"BZN|DK2","28.05.2020 19:00 - 28.05.2020 20:00 (CET)","76","n/e","n/e","26","42","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","50","74","33","23"
"BZN|DK2","28.05.2020 20:00 - 28.05.2020 21:00 (CET)","71","n/e","n/e","26","42","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","19","75","17","19"
"BZN|DK2","28.05.2020 21:00 - 28.05.2020 22:00 (CET)","65","n/e","n/e","26","43","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","75","8","16"
"BZN|DK2","28.05.2020 22:00 - 28.05.2020 23:00 (CET)","63","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","75","3","14"
"BZN|DK2","28.05.2020 23:00 - 29.05.2020 00:00 (CET)","69","n/e","n/e","26","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","76","1","16"
"BZN|DK2","29.05.2020 00:00 - 29.05.2020 01:00 (CET)","63","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","76","0","17"
"BZN|DK2","29.05.2020 01:00 - 29.05.2020 02:00 (CET)","63","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","75","0","20"
"BZN|DK2","29.05.2020 02:00 - 29.05.2020 03:00 (CET)","63","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","76","0","20"
"BZN|DK2","29.05.2020 03:00 - 29.05.2020 04:00 (CET)","63","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","76","0","20"
"BZN|DK2","29.05.2020 04:00 - 29.05.2020 05:00 (CET)","64","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","76","0","20"
"BZN|DK2","29.05.2020 05:00 - 29.05.2020 06:00 (CET)","67","n/e","n/e","26","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7","76","0","19"
"BZN|DK2","29.05.2020 06:00 - 29.05.2020 07:00 (CET)","72","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","76","0","16"
"BZN|DK2","29.05.2020 07:00 - 29.05.2020 08:00 (CET)","203","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","75","76","0","14"
"BZN|DK2","29.05.2020 08:00 - 29.05.2020 09:00 (CET)","317","n/e","n/e","44","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","139","76","0","14"
"BZN|DK2","29.05.2020 09:00 - 29.05.2020 10:00 (CET)","121","n/e","n/e","42","67","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","198","65","0","14"
"BZN|DK2","29.05.2020 10:00 - 29.05.2020 11:00 (CET)","154","n/e","n/e","31","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","233","60","0","18"
"BZN|DK2","29.05.2020 11:00 - 29.05.2020 12:00 (CET)","108","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","261","69","2","23"
"BZN|DK2","29.05.2020 12:00 - 29.05.2020 13:00 (CET)","31","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","268","75","4","26"
"BZN|DK2","29.05.2020 13:00 - 29.05.2020 14:00 (CET)","16","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","254","75","12","26"
"BZN|DK2","29.05.2020 14:00 - 29.05.2020 15:00 (CET)","13","n/e","n/e","28","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","223","75","14","25"
"BZN|DK2","29.05.2020 15:00 - 29.05.2020 16:00 (CET)","13","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","208","74","6","27"
"BZN|DK2","29.05.2020 16:00 - 29.05.2020 17:00 (CET)","13","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","189","76","2","36"
"BZN|DK2","29.05.2020 17:00 - 29.05.2020 18:00 (CET)","13","n/e","n/e","28","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","160","74","1","31"
"BZN|DK2","29.05.2020 18:00 - 29.05.2020 19:00 (CET)","13","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","108","76","0","28"
"BZN|DK2","29.05.2020 19:00 - 29.05.2020 20:00 (CET)","13","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","55","76","1","30"
"BZN|DK2","29.05.2020 20:00 - 29.05.2020 21:00 (CET)","13","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","19","76","1","30"
"BZN|DK2","29.05.2020 21:00 - 29.05.2020 22:00 (CET)","13","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","75","4","35"
"BZN|DK2","29.05.2020 22:00 - 29.05.2020 23:00 (CET)","6","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","75","7","43"
"BZN|DK2","29.05.2020 23:00 - 30.05.2020 00:00 (CET)","4","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","75","2","49"
"BZN|DK2","30.05.2020 00:00 - 30.05.2020 01:00 (CET)","4","n/e","n/e","26","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","75","0","43"
"BZN|DK2","30.05.2020 01:00 - 30.05.2020 02:00 (CET)","4","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","75","0","55"
"BZN|DK2","30.05.2020 02:00 - 30.05.2020 03:00 (CET)","4","n/e","n/e","26","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","75","4","55"
"BZN|DK2","30.05.2020 03:00 - 30.05.2020 04:00 (CET)","4","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","76","7","43"
"BZN|DK2","30.05.2020 04:00 - 30.05.2020 05:00 (CET)","4","n/e","n/e","25","41","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","76","0","25"
